Index,Date,Airport,User Class,Aircraft Type,Departures,Nautical MPG,Fuel Cost(Avg),Passenger Capacity,NM Distance to MCO (Orlando),NM Distance to DAB (Daytona Beach),Estimated Fuel Cost to MCO,Estimated Fuel Cost to DAB
655,9/30/2022,IAH,Air Carrier,A319 - Airbus A319,35,0.16,3.49,125,740.6326352,746.6311445,16155.05,16285.89
656,9/30/2022,MCO,Air Carrier,A319 - Airbus A319,3,0.16,3.49,125,0,46.83699169,0,1021.63
657,9/30/2022,MEM,Air Carrier,A319 - Airbus A319,7,0.16,3.49,125,594.0700318,573.6705183,12958.15,12513.19
658,9/30/2022,MIA,Air Carrier,A319 - Airbus A319,20,0.16,3.49,125,167.367911,207.2844794,3650.71,4521.39
659,9/30/2022,MSY,Air Carrier,A319 - Airbus A319,20,0.16,3.49,125,478.1618707,482.6873038,10429.91,10528.62
660,9/30/2022,SAT,Air Carrier,A319 - Airbus A319,16,0.16,3.49,125,902.9653752,910.5568507,19695.93,19861.52
661,9/30/2022,TPA,Air Carrier,A319 - Airbus A319,12,0.16,3.49,125,70.35989854,106.1965662,1534.73,2316.41
662,10/1/2022,ATL,Air Carrier,A319 - Airbus A319,19,0.16,3.49,125,351.4968047,318.6082765,7667.02,6949.64
663,10/1/2022,AUS,Air Carrier,A319 - Airbus A319,25,0.16,3.49,125,862.3434944,867.8364095,18809.87,18929.68
664,10/1/2022,BNA,Air Carrier,A319 - Airbus A319,9,0.16,3.49,125,536.1061218,504.3115991,11693.81,11000.3
665,10/1/2022,CHS,Air Carrier,A319 - Airbus A319,4,0.16,3.49,125,276.0902329,229.3231099,6022.22,5002.11
666,10/1/2022,CLT,Air Carrier,A319 - Airbus A319,39,0.16,3.49,125,407.667284,362.3375507,8892.24,7903.49
667,10/1/2022,DFW,Air Carrier,A319 - Airbus A319,58,0.16,3.49,125,854.5964742,850.9932531,18640.89,18562.29
668,10/1/2022,FLL,Air Carrier,A319 - Airbus A319,6,0.16,3.49,125,154.4543168,192.6778018,3369.03,4202.78
669,10/1/2022,IAH,Air Carrier,A319 - Airbus A319,34,0.16,3.49,125,740.6326352,746.6311445,16155.05,16285.89
670,10/1/2022,MCO,Air Carrier,A319 - Airbus A319,11,0.16,3.49,125,0,46.83699169,0,1021.63
671,10/1/2022,MEM,Air Carrier,A319 - Airbus A319,4,0.16,3.49,125,594.0700318,573.6705183,12958.15,12513.19
672,10/1/2022,MIA,Air Carrier,A319 - Airbus A319,21,0.16,3.49,125,167.367911,207.2844794,3650.71,4521.39
673,10/1/2022,MSY,Air Carrier,A319 - Airbus A319,16,0.16,3.49,125,478.1618707,482.6873038,10429.91,10528.62
674,10/1/2022,MYR,Air Carrier,A319 - Airbus A319,6,0.16,3.49,125,338.0165766,291.3378723,7372.99,6354.81
675,10/1/2022,SAT,Air Carrier,A319 - Airbus A319,11,0.16,3.49,125,902.9653752,910.5568507,19695.93,19861.52
676,10/1/2022,SAV,Air Carrier,A319 - Airbus A319,4,0.16,3.49,125,222.0016645,177.1378193,4842.41,3863.82
677,10/1/2022,TPA,Air Carrier,A319 - Airbus A319,17,0.16,3.49,125,70.35989854,106.1965662,1534.73,2316.41
678,9/21/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,81,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
679,9/21/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,29,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
680,9/21/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,14,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
681,9/21/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
682,9/21/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,31,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
683,9/21/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,34,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
684,9/21/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,44,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
685,9/21/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,38,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
686,9/21/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,55,0.14,3.49,156,0,46.83699169,0,1167.58
687,9/21/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,5,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
688,9/21/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,14,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
689,9/21/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,19,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
690,9/21/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,17,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
691,9/21/2022,RSW,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,116.2419788,162.9839277,2897.75,4062.96
692,9/21/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
693,9/21/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,1,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
694,9/21/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,25,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
695,9/22/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,83,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
696,9/22/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,35,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
697,9/22/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,22,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
698,9/22/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
699,9/22/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,44,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
700,9/22/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,37,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
701,9/22/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,47,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
702,9/22/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,35,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
703,9/22/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,58,0.14,3.49,156,0,46.83699169,0,1167.58
704,9/22/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,6,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
705,9/22/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,16,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
706,9/22/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,24,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
707,9/22/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,15,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
708,9/22/2022,RSW,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,116.2419788,162.9839277,2897.75,4062.96
709,9/22/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,11,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
710,9/22/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,3,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
711,9/22/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,23,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
712,9/23/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,81,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
713,9/23/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,34,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
714,9/23/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,23,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
715,9/23/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
716,9/23/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,45,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
717,9/23/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,36,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
718,9/23/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,47,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
719,9/23/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,37,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
720,9/23/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,53,0.14,3.49,156,0,46.83699169,0,1167.58
721,9/23/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,7,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
722,9/23/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,19,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
723,9/23/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,23,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
724,9/23/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,16,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
725,9/23/2022,RSW,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,116.2419788,162.9839277,2897.75,4062.96
726,9/23/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
727,9/23/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
728,9/23/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,22,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
729,9/24/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,68,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
730,9/24/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,24,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
731,9/24/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,12,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
732,9/24/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,7,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
733,9/24/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,29,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
734,9/24/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,32,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
735,9/24/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,40,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
736,9/24/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,32,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
737,9/24/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,60,0.14,3.49,156,0,46.83699169,0,1167.58
738,9/24/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,5,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
739,9/24/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,13,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
740,9/24/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,19,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
741,9/24/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,15,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
742,9/24/2022,RSW,Air Carrier,A320 - Airbus A320 All Series,6,0.14,3.49,156,116.2419788,162.9839277,2897.75,4062.96
743,9/24/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,6,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
744,9/24/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,5,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
745,9/24/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,22,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
746,9/25/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,69,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
747,9/25/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,38,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
748,9/25/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,20,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
749,9/25/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
750,9/25/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,42,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
751,9/25/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,34,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
752,9/25/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,55,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
753,9/25/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,39,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
754,9/25/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,56,0.14,3.49,156,0,46.83699169,0,1167.58
755,9/25/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,7,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
756,9/25/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,14,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
757,9/25/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,23,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
758,9/25/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,14,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
759,9/25/2022,RSW,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,116.2419788,162.9839277,2897.75,4062.96
760,9/25/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
761,9/25/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,7,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
762,9/25/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,23,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
763,9/26/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,85,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
764,9/26/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,27,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
765,9/26/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,19,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
766,9/26/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
767,9/26/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,44,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
768,9/26/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,36,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
769,9/26/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,49,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
770,9/26/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,35,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
771,9/26/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,54,0.14,3.49,156,0,46.83699169,0,1167.58
772,9/26/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,6,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
773,9/26/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,20,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
774,9/26/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,21,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
775,9/26/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,18,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
776,9/26/2022,RSW,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,116.2419788,162.9839277,2897.75,4062.96
777,9/26/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,12,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
778,9/26/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,5,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
779,9/26/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,26,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
780,9/27/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,80,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
781,9/27/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,27,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
782,9/27/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,13,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
783,9/27/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,6,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
784,9/27/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,31,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
785,9/27/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,31,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
786,9/27/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,40,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
787,9/27/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,40,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
788,9/27/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,51,0.14,3.49,156,0,46.83699169,0,1167.58
789,9/27/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,3,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
790,9/27/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,15,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
791,9/27/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,22,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
792,9/27/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,15,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
793,9/27/2022,RSW,Air Carrier,A320 - Airbus A320 All Series,10,0.14,3.49,156,116.2419788,162.9839277,2897.75,4062.96
794,9/27/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,11,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
795,9/27/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,2,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
796,9/27/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,27,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
797,9/28/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,81,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
798,9/28/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,24,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
799,9/28/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,12,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
800,9/28/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,5,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
801,9/28/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,30,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
802,9/28/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,32,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
803,9/28/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,26,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
804,9/28/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,32,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
805,9/28/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,14,0.14,3.49,156,0,46.83699169,0,1167.58
806,9/28/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,4,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
807,9/28/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,6,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
808,9/28/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,20,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
809,9/28/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,15,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
810,9/28/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
811,9/28/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,2,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
812,9/29/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,80,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
813,9/29/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,32,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
814,9/29/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,17,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
815,9/29/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,7,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
816,9/29/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,41,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
817,9/29/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,35,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
818,9/29/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,42,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
819,9/29/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,33,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
820,9/29/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,6,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
821,9/29/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,15,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
822,9/29/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,19,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
823,9/29/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,17,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
824,9/29/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,9,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
825,9/29/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,2,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
826,9/30/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,80,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
827,9/30/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,35,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
828,9/30/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,22,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
829,9/30/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,38,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
830,9/30/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,35,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
831,9/30/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,40,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
832,9/30/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,42,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
833,9/30/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,15,0.14,3.49,156,0,46.83699169,0,1167.58
834,9/30/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,4,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
835,9/30/2022,MIA,Air Carrier,A320 - Airbus A320 All Series,18,0.14,3.49,156,167.367911,207.2844794,4172.24,5167.31
836,9/30/2022,MSY,Air Carrier,A320 - Airbus A320 All Series,18,0.14,3.49,156,478.1618707,482.6873038,11919.89,12032.7
837,9/30/2022,MYR,Air Carrier,A320 - Airbus A320 All Series,1,0.14,3.49,156,338.0165766,291.3378723,8426.27,7262.64
838,9/30/2022,SAT,Air Carrier,A320 - Airbus A320 All Series,8,0.14,3.49,156,902.9653752,910.5568507,22509.64,22698.88
839,9/30/2022,SAV,Air Carrier,A320 - Airbus A320 All Series,1,0.14,3.49,156,222.0016645,177.1378193,5534.18,4415.79
840,9/30/2022,TPA,Air Carrier,A320 - Airbus A320 All Series,5,0.14,3.49,156,70.35989854,106.1965662,1753.97,2647.33
841,10/1/2022,ATL,Air Carrier,A320 - Airbus A320 All Series,67,0.14,3.49,156,351.4968047,318.6082765,8762.31,7942.45
842,10/1/2022,AUS,Air Carrier,A320 - Airbus A320 All Series,20,0.14,3.49,156,862.3434944,867.8364095,21496.99,21633.92
843,10/1/2022,BNA,Air Carrier,A320 - Airbus A320 All Series,14,0.14,3.49,156,536.1061218,504.3115991,13364.36,12571.77
844,10/1/2022,CHS,Air Carrier,A320 - Airbus A320 All Series,7,0.14,3.49,156,276.0902329,229.3231099,6882.54,5716.7
845,10/1/2022,CLT,Air Carrier,A320 - Airbus A320 All Series,25,0.14,3.49,156,407.667284,362.3375507,10162.56,9032.56
846,10/1/2022,DFW,Air Carrier,A320 - Airbus A320 All Series,35,0.14,3.49,156,854.5964742,850.9932531,21303.87,21214.05
847,10/1/2022,FLL,Air Carrier,A320 - Airbus A320 All Series,36,0.14,3.49,156,154.4543168,192.6778018,3850.33,4803.18
848,10/1/2022,IAH,Air Carrier,A320 - Airbus A320 All Series,33,0.14,3.49,156,740.6326352,746.6311445,18462.91,18612.45
849,10/1/2022,MCO,Air Carrier,A320 - Airbus A320 All Series,49,0.14,3.49,156,0,46.83699169,0,1167.58
850,10/1/2022,MEM,Air Carrier,A320 - Airbus A320 All Series,4,0.14,3.49,156,594.0700318,573.6705183,14809.32,14300.79
